complaint_id,date_received,product,sub_product,issue,sub_issue,consumer_complaint_narrative,company_public_response,company,state,zip_code,fed_rssd,assets,chrtagnt,deposits,eq,fdicsupv,frb_commercial_bank,fdic_commercial_bank,occ_commercial_bank,ots_savings_association,fdic_savings_bank,iba_foreign_charter,cu_number,ncua_credit_union,afinn
3135960,2019-01-29,Checking or savings account,Checking account,Managing an account,Problem making or receiving payments,"PenFed ( Pentagon Federal ) Credit Union keeps transferring money back from my checking account to my savings account so that every single time I do a bill pay, the check that is supposed to go to the payee ends up BOUNCING!

They are not ONLY defrauding me, but had been engaging in systematically harassing me through these fraudulent transactions where they bounce checks that I issue from my checking account through bill pay ON PURPOSE.

Before I do any bill pay, I MAKE SURE that I have enough money from my checking account to cover the amount of check I am writing.

As soon as I have issued a bill pay check from my check account, PenFed EITHER closes my checking account OR transfers the money back from my checking account to my savings account WITHOUT MY CONSENT AND KNOWLEDGE!

This has happened TWICE already, and they are doing this to force me to close my accounts with them, not to mention contributing to my unnecessary stress and greatly affecting my state of mind.

Thus, PenFed is committing fraud on my behalf by intentionally and knowingly making it look like I am bouncing checks when I AM NOT, not to mention cruelly and consistently harassing me.

They are also prolonging transactions on purpose so that they can control how long I keep my accounts open instead of me doing that!

There was also a time that one of the member representatives told us ( family member and I ) over the phone that we would have to go back to Texas to deal with this account in a satisfactory manner.

No travel to where the account was opened, no satisfactory resolution was what this PenFed employee indicated.

That sounds like EXTORTION using interstate communication to me!",Company has responded to the consumer and the CFPB and chooses not to provide a public response,PENTAGON FEDERAL CREDIT UNION,MI,NA,NA,19189046290,NA,64559952,NA,NA,NA,NA,NA,NA,NA,NA,227,1,-16
3294837,2019-07-03,Checking or savings account,Checking account,Problem caused by your funds being low,Overdrafts and overdraft fees,"Customer Service Misleading Info Citizen Bank XXXX MA / Customer Service Misleading Info XXXX XXXX XXXX XXXX I recently opened a bank account and I am awaiting to deposit my retro lump sum in my account. However a one time {$7.00} overdraft is costing me hundreds of dollar now to oay bank. 
I was told when I opened this account there is a one time fee of {$35.00}. per month. 
My accouny is charged {$35.00}. every three days. How can I pay this when I am being charged all these overdraft fees???? 
I am pending my XXXX and I have no income. I am trying every week to deposit funds but the overdrafts is excessive. 
PLEASE CONTACT ME BEFORE I GO TO, XXXX, FDIC, FEDS AND CONGRESS. I am  kindly reaching out firstly for assistance. 
Thank You. 
XXXX XXXX",NA,CITIZENS FINANCIAL GROUP INC,MA,NA,1001853,251531000,STATE,209011000,29654000,Kansas City,NA,1,NA,NA,NA,NA,NA,NA,-18
3100021,2018-12-13,Debt collection,Credit card debt,Communication tactics,Frequent or repeated calls,"Capital one kept calling my husband AND gave him MY information without my permission. They said they were going to file a judgement, gave him everything single detail of my account. 

XXXX credit card did the same exact thing. Also, my husband keeps getting telephone calls about my debt. I think that they should compensate me just for the aggravation that I have endured!",NA,CAPITAL ONE FINANCIAL CORP,PA,NA,112837,363521558000,OCC,303536222000,42232353000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-4
3300440,2019-07-09,Debt collection,Credit card debt,Attempts to collect debt not owed,Debt was paid,"I lost my job and was unable to meet my obligation to Synchrony bank, charged off the XXXX XXXX card and had it placed in collections. After waiting until the check cashed, I called onXX/XX/19 to get a paid in full letter. To my surprise I was told that I placed a do not contact order so they can not send me a paid in full letter until I sent them a letter via fax or US Mail. I faxed the letter on XX/XX/19. Never heard back from or received a letter. Called back on XX/XX/XXXX to inquire and was told they never received my fax and I would have to do it again. So I sent another fax to them along with the original fax and conformation. I was told they would fax me the letter by by today XX/XX/2019. The fax did not come. I can not seem to get this company to provide me with a paid in full letter no matter what I do.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,MI,489XX,1216022,85303000000,OCC,65849000000,10100000000,New York,NA,NA,NA,1,NA,NA,NA,NA,1
3188837,2019-03-23,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Account status incorrect,"CAPITAL ONE BANK IS FALSELY REORTING 2 ACCOUNTS AS INCLUDED IN BANRUPTCY, WHERE IN FACT WAS REMOVED FROM DEBTORS LISTS ( CREDITORS FINAL NOTICE TO CREDITORS, BK CASE XXXX.",NA,CAPITAL ONE FINANCIAL CORP,AR,NA,112837,363521558000,OCC,303536222000,42232353000,Washington,NA,NA,1,NA,NA,NA,NA,NA,0
3172740,2019-03-07,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,"I am a victim of identity theft and identity fraud. After reviewing my credit report I noticed the inquries that I did not authorize. 

Discover Bank Inquiry Date : XX/XX/2018",NA,DISCOVER BANK,CA,936XX,30810,111335503000,STATE,79655267000,10188252000,New York,NA,1,NA,NA,NA,NA,NA,NA,-20
3124390,2019-01-14,Checking or savings account,Checking account,Closing an account,Can't close your account,"I chatted with HSBC on XX/XX/XXXX around XXXX GMT, asking them to close my account and refund the remaining {$1.00} in the account via check. The agent on chat agreed to do this, and the chat ended. 

On XX/XX/XXXX, I realised I still had not received my check for the balance and logged in to see what the deal was. My account showed as still open, and had a {$15.00} "" account maintenance fee '' charged against it, putting me in a - {$14.00} balance. I chatted with another HSBC rep on  XX/XX/XXXX at XXXX GMT telling them to fix the negative balance, close my account, and refund the {$1.00} that was supposed to be left in there. 

The rep assured me they would and it would all be completed in 7-10 days. I logged back in on XX/XX/XXXX around XXXX EST, and found the account STILL open, with a negative balance. 

I have had it with HSBC. They are not abiding by my wishes to close my account, charging me invalid fees, and holding my remaining money hostage.",NA,HSBC BANK USA NATIONAL ASSOCIATION,MA,NA,413208,197980343000,OCC,159642896000,21842978000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-10
3309067,2019-07-17,Credit card or prepaid card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Credit card company isn't resolving a dispute about a purchase on your statement,"I was charged {$4900.00} on XX/XX/XXXX by ( XXXX XXXX ). I did not receive the services that was promised. I tried to work it out with the owner XXXX XXXX after filing an complaint in XXXX. I have record of all of our correspondence including his admission that his poor business decisions were not my problem ( from email dated XX/XX/XXXX ) and he would be in breach of contract if he did not deliver the product by XX/XX/XXXX ( from email dated XX/XX/XXXX ). When i held him to this and offered him the option of a payment plan, he became very aggressive and refused to cooperate. He claimed that he had been waiting for my response which I believe to be untrue. I had no problem receiving his email when I filed the first complaint or his responses after. He then stated he would consider the matter closed and deliver the product mid XXXX, XXXX ( from an email dated XX/XX/XXXX ) which i have not received to this date. I even went to the website he provided me that was to track all of our correspondences which I am unable to log into. You can find this information in our entire email correspondence that I have attached. If XXXX XXXX refuses to issue a full refund, i will make a formal consumer complaint in the state of California and Hawaii.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,BARCLAYS BANK DELAWARE,HI,967XX,2980209,29961000000,STATE,22452000000,5318000000,New York,NA,1,NA,NA,NA,NA,NA,NA,-8
3353286,2019-08-25,Checking or savings account,Checking account,Managing an account,Deposits and withdrawals,"I had filed a joint tax return and the check, for {$5300.00}, was made out to me and my wife. She is out of the country and because of marital problems she probably won't come back here. I tried to deposit the check in my account at XXXX  and they would not accept it without her being here. I also tried to open an account at XXXX XXXX but it was the same with them. I was assigned a taxpayer advocate by the IRS and she said that Chase Bank would accept it as a third party check. I called Chase on XX/XX/2019 to confirm and they did. I have them all the information about the check and they said they would take it without a problem. I opened an account at Chase on line later that day. The next day, XX/XX/XXXX, I went to a nearby branch to make the deposit. I double checked with a man I think was a manager to confirm they would accept the check and he confirmed they would so I made the deposit. The next morning I had an alert on my phone that my account was overdrawn by the amount of the check and my account was restricted and would be closed soon. I called Chase right away to see what happened. I was told that my wife would need to confirm that the check be deposited in my account ( we don't have a joint account ) and that they would not release the funds without her approval. I was told by the first few people I spoke to that if I could give them a US phone number issued in her name so they could call her to confirm. She is in XXXX and I'm not sure it is possible to get a prepaid SIM card I could send her, but the woman I spoke to at the CFPB said I should try. I have been working with a woman, XXXX, in Chase 's executive office to try to resolve this. Her number is XXXX ext. XXXX. It is urgent that I have access to this money as I am currently unemployed wait for SS XXXX, but at present I have no income, and rent is over due. I have been borrowing from family and friends and thought I would have the finds by now. I hope there is something you can do. I feel I have been robbed of this money. I was told they will hold it for 2-3 yeas and then release it to the state and I will be able to collect it as unclaimed funds. This doesn't seem acceptable. If their loss prevention department has decided not to release the funds to my account they should return them to me. XXXX is working on this, to get them to write me a new check, but she doesn't sound very confident when I speak with her. I hope you can help. 
Sincerely, XXXX XXXX",NA,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,NY,113XX,852218,3025285000000,OCC,2253482000000,270060000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,4
3103938,2018-12-18,Mortgage,Conventional home mortgage,Problem with a credit reporting company's investigation into an existing problem,NA,"Bank of America is reporting to the credit bureaus that I have been late with my payment for more than 90 days and late 15 times. All of this reporting is false.I purchase the house in XX/XX/2017 from XXXX XXXX XXXX for {$130000.00}. I took out a loan from XXXX XXXX to make the payment. I have been paying XXXX XXXX {$1700.00} every month since then. Bank of America is saying they still own the home and that I should continue to pay them monthly. I have a Title and Deed of Trust from XXXX XXXX XXXX stating that I own the home and XXXX XXXX is the lienholder on the house. Meanwhile, Bank of America continues to report to the credit bureaus that I owe them on their mortgage and they are destroying my credit rating. I am trying to purchase a new home for my family and I am not able to because of the late reports on my credit from Bank of America. I make my payments to XXXX XXXX every month and I have never been late. 
I have a case number with Bank of America Case # XXXX. I have been dealing with a person named XXXX and XXXX. Neither one is forthcoming to help or get this resolved. 
Regards, XXXX XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,BANK OF AMERICA NATIONAL ASSOCIATION,TX,NA,480228,2258832000000,OCC,1906458000000,218605000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,0
3122779,2019-01-11,Debt collection,I do not know,Attempts to collect debt not owed,Debt is not yours,"I have already tried contacting XXXX XXXX XXXX with 2 official notices asking to prove the debt is mine but they have produced no documents related to this debt, they just keep calling and sending me the same letter over and over again. 

At this point this needs to be eliminated from my profile.",NA,CAPITAL ONE FINANCIAL CORP,CA,921XX,112837,363521558000,OCC,303536222000,42232353000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-8
3161756,2019-02-24,Mortgage,Home equity loan or line of credit (HELOC),Trouble during payment process,NA,"I previously filed a complaint regarding Citi 's handling of my request for modification of my Home Equity Line of Credit ( HELOC ), Case # XXXX. The problem now is that I can not get CitiMortgage to send me copies of the monthly statements for the HELOC payments. The last statement I received was for the XX/XX/XXXX XXXX XXXX XXXX billing period. What is odd is that every other piece of mail that comes from Citi ( notices and letters from CitiMortgage regarding the HELOC - most recently, Citi 's response to my CFPB complaint - even statements from Citibank regarding inactive bank accounts ) arrives at my residence, so they clearly have the correct address. They just don't send the statements, which makes it even more difficult to stay current on payments. ( This was a recurring problem last year - I am still missing 3 out of 12 statements for XXXX - and I complained numerous times ). I spoke to a customer service person most recently on XX/XX/XXXX, who promised to email me the most recent statements, for XXXX, and to work on getting me the missing copies from XXXX. I have received nothing. I sent the attached email to XXXX XXXX, the person who contacted me regarding the earlier complaint, in the hopes she could obtain at least the XXXX statements so I could make a payment. I have not received a response. This will, of course, sound completely paranoid, but my dealings with Citi have been such that I have no trouble believing that the statements are deliberately not sent so as to accelerate the process by which we will lose our home.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,CITIBANK NATIONAL ASSOCIATION,NY,112XX,476810,1661507000000,OCC,1282071000000,159509000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-6
3162389,2019-02-25,Checking or savings account,Checking account,Managing an account,Fee problem,"I have Accounts with Union Bank & Trust located at XXXX XXXX XXXX, XXXX, VA XXXX. On XX/XX/19 I called the same branch and asked for a manager to talk to as my problem requires some person with good banking knowledge to be resolved. The person who picked up the phone said his name is XXXX and he is a manager.

I asked him that I wanted to go over a {$12.00} penalty that they charged for a cancelled transaction. I provided him, bank account number, and account co-owners name. Number of accounts we have along with the current balance for each of these account.

However, Mr. XXXX was insisting me to provide me my full social security number. I do not know his background and I was very uncomfortable to provide him my full social security number. I offered him my last 4 digit of my social security number and any other verification information he needs. No, Mr XXXX told me that he can not help me without my full social security number or I have to go to their branch with my drivers license. 
Is it legal to ask consumers for the full Social Security number? In banking with large banks like XXXX, XXXX XXXX XXXX and my Mortgage bank, in no time anyone asked for a full Social Security. I wanted to notify you so that you can advise me what I need to do. I will have to stop doing business with Union Bank. We have decided to close our accounts with Union but wanted to share the improper practice by union Bank and Trust",Company has responded to the consumer and the CFPB and chooses not to provide a public response,ATLANTIC UNION BANKSHARES CORP,VA,22151,693224,19584709000,STATE,15845994000,2847656000,Atlanta,1,NA,NA,NA,NA,NA,NA,NA,-3
3212902,2019-04-15,Credit card or prepaid card,General-purpose credit card or charge card,Trouble using your card,Can't use card to make purchases,"Upon attempting to use my credit card with Bank of America, my purchase was declined. After contacting them to discuss why, my husband and I were told that their system was closing the account on XX/XX/2019, as they needed to confirm some information on the account. What was needed was never offered. I was initially advised that Bank of America could correct the situation but later was advised by XXXX XXXX, Manager, that the only way they could resolve the issue was to allow the closure of our 21 year old account which would have an adverse affect on our credit scores and to start a new account. This would require a hard inquiry on our credit thereby adversely affecting our scores again. It is absurd that our credit scores suffer as a result of issues within Bank of America. I look forward to hearing further from you.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,BANK OF AMERICA NATIONAL ASSOCIATION,MD,NA,480228,2258832000000,OCC,1906458000000,218605000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-1
3151741,2019-02-13,Checking or savings account,Checking account,Managing an account,Funds not handled or disbursed as instructed,Was in auto pay program with XXXX XXXX XXXX. The autopay was set up and schedule to be paid on 30 of every month.. XXXX did and always had there money on the 30th.  The problem lies with Bank of America not removing the funds in till days later when myself and wife think its already bern removed.. Month after month BofA did this on my account which should not be permitted..,Company has responded to the consumer and the CFPB and chooses not to provide a public response,BANK OF AMERICA NATIONAL ASSOCIATION,CA,925XX,480228,2258832000000,OCC,1906458000000,218605000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,0
3245096,2019-05-16,Credit card or prepaid card,General-purpose credit card or charge card,"Other features, terms, or problems",Problem with balance transfer,"I have an app on my phone to track my credit score, called XXXX XXXX. On XX/XX/XXXX I opened the app to see my score and was presented with a "" good offer '' on a credit card from Citi ( Citibank/Citicards ). The deal was, according to what I was presented with on the app, I could make up to 4 balance transfers on to the card up until XX/XX/XXXX. There would be 0 % interest on the transferred balances until XX/XX/XXXX. I applied for the card and was accepted with a balance limit of {$1100.00}. 

My first transfer was initially rejected because I went over the {$1100.00}. limit, not having factored the 3 % transfer fee. I spoke to a representative of Citi when it was rejected to find out why, and was told the above. She had said to me I could make more than 4 transfers, "" as many as I like '', as long as transferred by XX/XX/XXXX. I allowed for the fee and made my first transfer for the max allowed on XX/XX/XXXX. My plan was to pay that down quickly so that I could transfer more over to the card. I made a payment of {$400.00}. on XX/XX/XXXX. 

On XX/XX/XXXX I called Citi so that I could make another balance transfer. The representative I spoke with, XXXX - ID # XXXX, told me that he was unable to make the transfer, that it had expired. Expired? I gave him the XXXX deadline and then he said I could only make one transfer. One transfer? He dug deeper and found the offer and said that it was unusual that it would be rescinded. He filed a complaint on it and told me to call back on XX/XX/XXXX. I called on the XXXX and was once again told the same thing, expired, only one transfer, to check periodically for new deals. Right. Nothing I said mattered. I talked to the next level up, I did not get his name, who said there was nothing he could do, that they had no control over a 3rd party offer ( XXXX XXXX ), and that "" the decision was made 3 or 4 levels up the chain. '' I asked who that would be, and he said the vice presidents and president of the company! 

My complaint is Citi rescinded their offer with no explanation, no nothing. I would of never taken the card on a one balance transfer with a low limit, in fact it negatively affected my credit rating. The offer provided to me on XXXX XXXX seemed like a good opportunity to get my credit paid down. I was happy about it. That offer was confirmed to me in a Confirmation Letter from Citi, dated XX/XX/XXXX ( see attached ). I view this as reckless, wanton, callous fraud. Taking advantage of people who put their trust in you, your company, people like myself of modest means up against big, all powerful, greedy banks, well that's just no way to do business. Citicards, Citibank - you should be ashamed! 

Please excuse the marginalia on the Confirmation Letter made during two separate phone calls to Citi. 

Thank you!",Company has responded to the consumer and the CFPB and chooses not to provide a public response,CITIBANK NATIONAL ASSOCIATION,NY,NA,476810,1661507000000,OCC,1282071000000,159509000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,8
3123758,2019-01-14,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Problem with a credit reporting company's investigation into an existing problem,Their investigation did not fix an error on your report,"My vehicle and my personal property were wrongly repossessed as a result of not formally being notified of my right to redeem post-repossession. Herewith are the documents which will substantiate my claim.

* NYS VAT 425. POST REPOSSESSION PROCEDURES * VNB EXPLANATION OF CALCULATION OF DEFICIENCY LETTER DATED XX/XX/XXXX STATING I WAS PREVIOUSLY NOTIFIED ABOUT THE SALE ON XX/XX/XXXX * VNB PAID LOAN LETTER * WHAT CONSTITUTES A WRONGFUL REPOSSESSION ON-LINE DOCUMENT * RETAIL INSTALLMENT CONTRACT REMEDIES ON DEFAULT. IF THE VEHICLE IS REPOSSESSED I MAY HAVE A RIGHT TO REDEEM IT IN ACCORDANCE WITH APPLICABLE LAW.

* XXXX  REPORT DATED XX/XX/XXXX LISTING THE REPOSSESSION.",NA,VALLEY NATIONAL BCORP,NY,104XX,229801,40680097000,OCC,32065766000,4995810000,New York,NA,NA,1,NA,NA,NA,NA,NA,0
3300666,2019-07-09,Debt collection,Credit card debt,Took or threatened to take negative or legal action,Threatened or suggested your credit would be damaged,"XXXX XXXX XXXX has harassed me for 2 years now off and on, i have tried to explain to them this is not my debt in 2017 when they first started calling me, they call my cellphone 2 or more times a day everyday at all hours, they continuously mail me letters and for the second time they have placed a collection on my credit report. They are a horrible company and their employees are rude when i did try to explain to them they had the wrong person!",NA,CAPITAL ONE FINANCIAL CORP,VA,NA,112837,363521558000,OCC,303536222000,42232353000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-18
3132818,2019-01-24,Checking or savings account,Checking account,Closing an account,Funds not received from closed account,"Ally Bank freezes my account on XX/XX/XXXX and they ask me to email them my identity document to their email address at XXXX. Then I emailed them my XXXX passport, my US driver license, and my utility bill. Three days later, they told me they could not verify my identity and they had to close my account. That decision is fine for me so I ask them to return the funds in my account which is more than {$24000.00}. But they told me they need some time to investigate my account. After they confirm all funds are legal, they would close my account and return the funds by check. 

Now, it is XX/XX/XXXX more than one month later. I still did not receive any check. I called them this afternoon, and the customer service said since they still could not verify my identity, so they would not return the funds!!! They would keep them because they thought I was not who I am!!! That is just totally ridiculous! I just need them to mail a check to the address on file. I do not know why they refused. I opened the account with that address, received the check book and debit card with that same address. They never doubt that address is not belonged to me. Now when I ask them to return a check to the same address, they think I am illegal. They doubt I am not myself. The address is on my credit file and the file related to my driver license. All the documents I provided are totally legal and real! 

When I open the account, they never doubt my identity. When they mailed me the materials including the checkbook and debit card, they never doubt my identity. After there were money in the account, they began to doubt my identity. At first, I trust them completely and provide all documents they required. I did everything I could, but right now, it seems they were cheating. I doubt this bank was using customer 's money to do their business. They extend the period for any refunds so that they could use our money longer. That is totally unacceptable!",Company has responded to the consumer and the CFPB and chooses not to provide a public response,ALLY FINANCIAL INC,VA,240XX,3284070,172019000000,STATE,141689000000,17137000000,Washington,1,NA,NA,NA,NA,NA,NA,NA,-55
3125801,2019-01-15,Checking or savings account,Savings account,Problem caused by your funds being low,Non-sufficient funds and associated fees,"To whom it may concern, refer to complaint number XXXX same complaint. 
my husband mr. XXXX XXXX XXXX sr and mrs XXXX XXXX XXXX have joint bank accounts. 
essential checking. and goalsetter savings established in XXXX XXXX XXXX. 

I want to also duly note that my husband and I don't do online banking business..however we did utilize it in XXXX a few times and beginning of XXXX. after that we stopped. shut it down. fifth third admitted over phone brown over phone. 
XXXX XXXX fifth third XXXX XXXX. ( refer to complaint number above ). we never created any other bank accounts like commercial that was stated on paperwork ... ( with this alleged payee ( XXXX ). we don't have payee. ss administration knows this and we don't have power of attourney. we assume current property manager XXXX and XXXX  XXXX ( former property manager-XXXX XXXX  ) XXXX XXXX XXXX ( jobs 4 life ).  working together in identity theft ..bank embezzlement scandal. along with XXXX XXXX and XXXX XXXX of XXXX. there was also another bank account created XXXX XXXX   XXXX created. my husband and I did not create XXXX XXXX XXXX account. we had fifth third shut that down. we mentioned this to mr. XXXX at fifth third on XXXX ( he was from XXXX, ohio ). it is now closed. he stated to me and my husband that we were not getting our money back after we showed him increase information from last XXXX in XXXX XXXX. and we didn't have payee. he was also aware of bogus XXXX XXXX  XXXX account we never created. we believe mr XXXX last name stated with XXXX was part of embezzlement scandal. we have documentation to prove I am my own payee. maiden and married. ss administration stated on camera last female that we get our own monies.this was XXXX XXXX XX/XX/XXXX mentioned to us by phone by two ss admistration reps the increase in ss income.. those particular fifth third employees played role in embezzlement of our ss monies. duly note fifth third mentioned power of attourney. we never had power of attourney. so strongly assume XXXX XXXX another associate of fifth third mr XXXX were stating they were our power of attourney and payee. and miss XXXX said power of attourney. we never signed power of attourney or payee paperwork XXXX XXXX or XXXX XXXX of XXXX organization. as stated before in report up above .refer to that. miss XXXX XXXX made multiple copies of birth certificates, ss numbers, marriage licenses etc.. They illegally attached people to us via, XXXX, including XXXX XXXX ( who were illegally attached and they pretending to be us. they illegally had our ss numbers. identity theft on XXXX illegally attached via featherfist XXXX XXXX and XXXX XXXX and XXXX XXXX. 

.",NA,FIFTH THIRD BANK NATIONAL ASSOCIATION,IL,60690,723112,203174120000,OCC,165283948000,24405347000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-17
3287615,2019-06-26,Credit card or prepaid card,General-purpose credit card or charge card,"Advertising and marketing, including promotional offers",Didn't receive advertised or promotional terms,"Capital One ; Reservation # XXXX ; access code XXXX ; Applied XX/XX/XXXX ; We received an unsolicited offer from Capital One. We use Capital One 360 since XX/XX/XXXX, and had a credit rating of XXXX at the time of the call. 

After multiple questions from the agent in XXXX, we were denied the offer. We complained at once. When we asked if this was a scam, the call was disconnected. A call to Capital One 360 got a response of "" different subsidiary and not them. '' We are concerned about fraud and unscrupulous practice by Capital One. 

OnXX/XX/XXXX, our rating wa reduced to XXXX. The agency issuing it says it was reduced by 4 points. Since it was XXXX, the deception continues.",NA,CAPITAL ONE FINANCIAL CORP,NJ,088XX,112837,363521558000,OCC,303536222000,42232353000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-23
3162716,2019-02-26,Debt collection,Credit card debt,Took or threatened to take negative or legal action,Threatened to sue you for very old debt,"This company claims to be a capital one credit card. They say my original debt was {$850.00} but it's gotten up to over {$3000.00} in fees. I told them to send me any information via regular mail. If it's the same company, they have been calling my parents. I told them that if I do owe the debt, I need to see it in writing otherwise I believe they are a scam. If it's the same company, they are calling my parents a lot. They said they are going through XXXX County courts but I called the courts and they do not back up what this company is claiming. I am fine in my county.",NA,CAPITAL ONE FINANCIAL CORP,KS,672XX,112837,363521558000,OCC,303536222000,42232353000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-8
3311300,2019-07-18,Checking or savings account,Checking account,Problem caused by your funds being low,Overdrafts and overdraft fees,"Back in XXXX, I opened my CITIBANK , N.A . checking account at CITIBANK , N.A . at CITIBANK XXXX. XXXX # XXXX in XXXX XXXX, NY. 

About less than a year ago ( XXXX, XXXX ), I was charged an overdraft protection fee. They waived that fee for me and then after that I asked them to opt out of the overdraft protection ( I have never opted in and I opened my bank account after XXXX ). 

Today, I got an email from CITIBANK , N.A . that they charged {$34.00} as an overdraft fee, so I called the customer support right away to get the fee waived as I already opted out of the protection and but they denied my claim. 
A supervisor named XXXX told me that it is not possible to opt out of the overdraft protection, which is clearly against the overdraft regulation that was imposed after XXXX. 
The only customer support channel they seem to have is an outsourced customer support and the supervisor told me that they can't do anything to escalate the case. 

I need CFPB to help me get this case through with CITIBANK , N.A . 

Sincerely, XXXX XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,CITIBANK NATIONAL ASSOCIATION,NY,142XX,476810,1661507000000,OCC,1282071000000,159509000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,4
3156285,2019-02-19,Checking or savings account,Checking account,Managing an account,Fee problem,I bank with chase about 2 months ago my account was compromise the bank failed To contact Me they let somebody go in the bank and put a {$900.00} check in never detected it was fraud as result of that they closed down my college Account due to them not doing there job to protect my account and they failed to give me back my college account when costing down the old account so now have to pay {$12.00} maintenance Fees which I feel its not fear since they didnt protect my account. I think I should have got another college account because thats what I had before my account was compromised its not fear to have someone have to pay {$12.00} a month when I was paying {$6.00} a month I feel that I was done wrong they never protect my account they let someone go in the branch and put a {$900.00} check in. Never ever said nothing only way known was checking the account,NA,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,NV,891XX,852218,3025285000000,OCC,2253482000000,270060000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-23
3104984,2018-12-19,Mortgage,Other type of mortgage,Closing on a mortgage,NA,"I currently have a LTV of 78.00 % on my current home mortgage. I have requested the private mortgage insurance to be cancelled. The loan servicer, ( Chase Home Mortgage ), the PMI company ( XXXX XXXX ) and the loan holder ( XXXX XXXX ) are requiring me to get a BPO ( Brokers Price Opinion ) which costs {$100.00} for determination that my house has not decreased in value. 

Per the HPA ( Homeowners Protection Act ), when a homes LTV reaches 78 % of the original mortgage amount the loan servicer has to request the PMI be cancelled. Chase Mortgage will not request the PMI to be cancelled unless a BPO is obtained. I am being penalized by paying extra on my mortgage to get the PMI cancelled earlier than the predicted amoritization date of when my LTV would be 80 % which was predicted to be XX/XX/XXXX. 

Furthermore, if i had not been forward thinking and not checked on this my PMI would have been automatically canceled in XX/XX/XXXX, however my LTV would have most likely been around 70 % at that point. I would not have received a refund on the PMI that was not required to be paid based on I reached a LTV of 78 % in XX/XX/XXXX. I would have paid approximately an extra XXXX on PMI that was not required and that should have been cancelled automatically when my LTV reached 78 %.",NA,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,IN,460XX,852218,3025285000000,OCC,2253482000000,270060000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-9
3116228,2019-01-04,Checking or savings account,Checking account,Problem with a lender or other company charging your account,Transaction was not authorized,{$1400.00} was taken out of my Bank of America Acct on XX/XX/2018 from XXXX XXXX. The company contacted me and told me that my furniture was discontinued and offered me to order different furniture which I did this furniture was cheaper therefore i was suppose to be refunded the difference with in 3-5 business days and was scheduled to receive my furniture in 3 weeks I never receive a refund the company is closed and never delivered my furniture I filed a complaint with Bank of America on XX/XX/2018 and waited 90 days still no resolve the Bank shows they investigated on XX/XX/2018 and I had 45 more days to wait. Still no resolve Ive contacted the bank and I still have not receive my funds returned to my Acct. I paid using my Credit card/debit card connected to my checking Acct as a credit Ive been more than patient Ive  submitted receipts and if you go online it shows the company is closed. I would like my money back.,Company has responded to the consumer and the CFPB and chooses not to provide a public response,BANK OF AMERICA NATIONAL ASSOCIATION,CA,913XX,480228,2258832000000,OCC,1906458000000,218605000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,4
3105635,2018-12-20,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Problem with a credit reporting company's investigation into an existing problem,Was not notified of investigation status or results,"I sent all three credit bureaus a certified letter to have this closed account deleted/ removed from my credit reports. This capital one account was closed XX/XX/18. I haven't heard anything from them and this violates the FCRA law that States, the bureaus have a responsibility to respond to consumers in a timely manner. This has caused my credit score to decrease and has caused stress and hardship on my family.I am I n the process of shopping for a home loan and have been denied credit.",NA,CAPITAL ONE FINANCIAL CORP,WI,532XX,112837,363521558000,OCC,303536222000,42232353000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-10
